listing_id,date
708802,2016-08-18
708802,2016-08-23
708802,2016-08-29
708802,2016-08-31
708802,2016-09-05
708802,2016-09-12
708802,2016-09-23
708802,2016-10-03
708802,2016-10-06
708802,2016-10-07
708802,2016-10-09
708802,2016-10-16
708802,2016-10-21
708802,2016-10-23
708802,2016-10-27
708802,2016-10-31
708802,2016-11-03
708802,2016-11-10
708802,2016-11-23
708802,2016-11-26
708802,2016-12-30
708802,2017-01-04
708802,2017-03-05
708802,2017-03-12
708802,2017-03-26
708802,2017-04-09
708802,2017-04-12
708802,2017-04-18
708802,2017-04-21
708802,2017-04-29
708802,2017-05-07
708802,2017-05-18
708802,2017-05-22
708802,2017-05-24
708802,2017-05-26
708802,2017-05-29
708802,2017-06-05
708802,2017-06-07
708802,2017-06-10
708802,2017-06-13
708802,2017-06-16
708802,2017-06-20
708802,2017-07-02
708802,2017-07-07
708802,2017-07-14
708802,2017-07-18
708802,2017-07-21
708802,2017-07-26
708802,2017-08-02
708802,2017-08-04
708802,2017-08-10
708802,2017-08-16
708802,2017-08-25
708802,2017-09-02
708802,2017-09-05
708802,2017-09-12
708802,2017-09-17
708802,2017-09-21
708802,2017-09-24
708802,2017-09-29
708802,2017-10-02
708802,2017-10-06
708802,2017-10-25
708802,2017-11-09
708802,2017-11-18
708802,2018-03-11
708802,2018-03-25
708802,2018-04-02
708802,2018-04-05
708802,2018-04-18
708802,2018-05-14
708802,2018-05-25
708802,2018-06-11
708802,2018-06-15
708802,2018-06-24
708802,2018-06-30
708802,2018-07-11
708802,2018-07-16
708802,2018-07-18
708802,2018-07-30
708802,2018-08-02
708802,2018-08-04
708802,2018-08-08
708802,2018-08-13
708802,2018-08-20
708802,2018-09-03
708802,2018-09-07
708802,2018-09-13
708802,2018-09-23
708802,2018-09-28
708802,2018-09-30
708802,2018-10-06
708802,2018-10-10
708802,2018-10-15
708802,2018-10-17
708802,2018-10-21
708802,2018-10-23
708802,2018-10-30
708802,2018-11-04
708802,2018-11-12
708802,2018-11-18
708802,2018-12-22
708802,2019-02-03
708802,2019-03-25
708802,2019-04-01
708802,2019-04-05
708802,2019-04-09
708802,2019-04-15
708802,2019-04-18
708802,2019-04-20
708802,2019-05-02
708802,2019-05-04
708802,2019-05-07
708802,2019-05-17
708802,2019-05-21
708802,2019-05-27
708802,2019-06-03
708802,2019-06-05
708802,2019-06-07
708802,2019-06-10
708802,2019-06-14
708802,2019-06-20
708802,2019-06-22
708802,2019-07-05
708802,2019-07-10
708802,2019-07-15
708802,2019-07-20
708802,2019-07-27
708802,2019-07-29
708802,2019-08-09
708802,2019-08-13
708802,2019-08-18
708802,2019-08-22
708802,2019-08-30
708802,2019-09-02
708802,2019-09-08
708802,2019-09-10
708802,2019-09-12
708802,2019-10-02
708802,2019-10-05
708802,2019-10-07
708802,2019-10-10
708802,2019-10-14
708802,2019-10-19
708802,2019-10-21
708802,2019-10-24
708802,2019-10-27
708802,2019-11-03
708802,2019-11-10
708802,2019-11-13
708802,2019-11-17
713627,2014-10-09
743211,2013-03-27
743211,2013-03-29
743211,2013-04-01
743211,2013-04-17
743211,2013-05-28
743211,2013-06-02
743211,2013-06-09
743211,2013-07-08
743211,2013-07-31
743211,2013-08-05
743211,2013-08-17
743211,2013-08-23
743211,2013-09-13
743211,2013-10-15
743211,2013-10-22
743211,2013-10-27
743211,2013-11-04
743211,2013-11-29
743211,2014-01-17
743211,2014-04-23
743211,2014-05-13
743211,2014-05-20
743211,2014-06-19
743211,2014-07-10
743211,2014-07-16
743211,2014-09-15
743211,2014-10-04
743211,2014-10-25
743211,2014-12-27
743211,2015-01-21
743211,2015-04-22
743211,2015-05-07
743211,2015-05-10
743211,2015-05-18
743211,2015-06-07
743211,2015-06-13
743211,2015-06-19
743211,2015-06-23
743211,2015-07-11
743211,2015-07-20
743211,2015-08-08
743211,2015-09-07
743211,2015-10-24
743211,2016-03-30
743211,2016-04-19
743211,2016-05-15
743211,2016-06-27
743211,2016-07-03
743211,2016-08-08
743211,2016-09-19
743211,2016-10-02
743211,2017-05-25
743211,2017-07-08
743211,2017-08-13
743211,2017-11-07
743211,2018-04-09
743211,2018-04-18
743211,2018-05-25
743211,2018-07-21
743211,2018-08-07
743211,2018-08-19
743211,2018-09-24
743211,2018-10-22
743211,2019-03-18
743211,2019-04-14
743211,2019-04-16
743211,2019-06-01
743211,2019-07-29
743211,2019-09-25
743211,2019-10-14
743211,2019-10-21
743759,2013-04-01
743759,2016-01-01
743759,2016-04-04
743759,2016-07-01
743759,2019-09-30
750438,2013-06-04
750438,2013-10-09
750438,2013-10-18
750438,2013-10-21
750438,2013-11-23
750438,2014-04-07
750438,2014-04-15
750438,2014-04-22
750438,2014-04-26
750438,2014-04-28
750438,2014-05-17
750438,2014-05-20
750438,2014-06-02
750438,2014-07-06
750438,2014-07-16
750438,2014-07-28
750438,2014-08-01
750438,2014-08-12
750438,2014-08-18
750438,2014-08-31
750438,2014-09-03
750438,2014-09-10
750438,2014-09-12
750438,2014-09-14
750438,2014-09-16
750438,2014-09-18
750438,2014-09-21
750438,2014-09-30
750438,2014-10-06
750438,2014-10-16
750438,2014-10-23
750438,2014-10-26
750438,2014-11-03
750438,2014-11-11
750438,2015-01-07
750438,2015-01-20
750438,2015-03-17
750438,2015-03-30
750438,2015-05-10
750438,2015-05-20
750438,2015-05-25
750438,2015-05-27
750438,2015-05-31
750438,2015-06-07
750438,2015-06-10
750438,2015-06-24
750438,2015-06-30
750438,2015-07-05
750438,2015-07-09
750438,2015-07-13
750438,2015-07-17
750438,2015-07-28
750438,2015-07-31
750438,2015-08-18
750438,2015-09-01
750438,2015-09-12
750438,2015-09-22
750438,2015-09-25
750438,2015-09-28
750438,2015-10-04
750438,2015-10-13
750438,2015-10-18
750438,2015-10-28
750438,2015-11-09
750438,2015-12-20
750438,2015-12-29
750438,2016-01-17
750438,2016-02-16
750438,2016-02-20
750438,2016-02-29
750438,2016-03-09
750438,2016-03-12
750438,2016-03-30
750438,2016-04-08
750438,2016-04-22
750438,2016-05-02
750438,2016-05-06
750438,2016-05-21
750438,2016-05-26
750438,2016-05-29
750438,2016-06-01
750438,2016-06-17
750438,2016-06-25
750438,2016-06-30
750438,2016-07-06
750438,2016-07-17
750438,2016-07-21
750438,2016-08-01
750438,2016-08-09
750438,2016-08-14
750438,2016-08-21
750438,2016-09-18
750438,2016-10-16
750438,2016-10-29
750438,2016-11-11
750438,2016-11-21
750438,2016-12-09
750438,2016-12-18
750438,2016-12-24
750438,2017-01-02
750438,2017-01-15
750438,2017-02-05
750438,2017-02-15
750438,2017-02-27
750438,2017-03-13
750438,2017-03-18
750438,2017-03-25
750438,2017-04-07
750438,2017-04-14
750438,2017-04-17
750438,2017-04-19
750438,2017-04-25
750438,2017-05-09
750438,2017-05-16
750438,2017-05-20
750438,2017-05-24
750438,2017-05-27
750438,2017-05-29
750438,2017-06-01
750438,2017-06-22
750438,2017-06-29
750438,2017-07-16
750438,2017-07-24
750438,2017-07-31
750438,2017-09-05
750438,2017-09-11
750438,2017-09-15
750438,2017-09-17
750438,2017-09-20
750438,2017-09-26
750438,2017-10-02
750438,2017-10-07
750438,2017-10-11
750438,2017-10-13
750438,2017-10-15
750438,2017-10-29
750438,2017-11-07
750438,2017-11-16
750438,2017-11-19
750438,2017-12-03
750438,2017-12-20
750438,2018-01-23
750438,2018-01-31
750438,2018-02-18
750438,2018-02-27
750438,2018-03-12
750438,2018-03-18
750438,2018-03-25
750438,2018-03-29
750438,2018-04-09
750438,2018-04-18
750438,2018-05-31
750438,2018-06-03
750438,2018-06-09
750438,2018-06-12
750438,2018-06-18
750438,2018-06-23
750438,2018-08-01
750438,2018-08-03
750438,2018-08-06
750438,2018-08-13
750438,2018-08-17
750438,2018-08-19
750438,2018-08-21
750438,2018-08-24
750438,2018-08-26
750438,2018-09-08
750438,2018-09-12
750438,2018-09-17
750438,2018-09-22
750438,2018-10-01
750438,2018-10-08
750438,2018-10-15
750438,2018-10-28
750438,2018-11-08
750438,2018-11-18
750438,2018-12-28
750438,2019-02-14
750438,2019-03-17
750438,2019-04-01
750438,2019-04-22
750438,2019-05-07
750438,2019-06-03
750438,2019-06-09
750438,2019-06-12
750438,2019-06-30
750438,2019-07-10
750438,2019-07-12
750438,2019-09-13
750438,2019-09-23
750438,2019-09-30
750438,2019-10-12
750438,2019-10-20
750438,2019-10-28
750438,2019-11-02
753446,2015-09-10
753446,2015-09-11
753446,2015-09-17
753446,2015-09-20
753446,2015-09-24
753446,2015-09-25
753446,2015-09-28
753446,2015-09-30
753446,2015-10-08
753446,2015-10-11
753446,2015-10-13
753446,2015-10-20
753446,2015-10-24
753446,2015-10-26
753446,2015-10-27
753446,2015-11-01
753446,2015-11-15
753446,2015-11-25
753446,2015-11-29
753446,2015-12-26
753446,2016-01-02
753446,2016-02-06
753446,2016-03-09
753446,2016-03-12
753446,2016-03-19
753446,2016-03-23
753446,2016-03-30
753446,2016-04-02
753446,2016-04-05
753446,2016-04-09
753446,2016-04-11
753446,2016-04-18
753446,2016-04-25
753446,2016-04-28
753446,2016-04-29
753446,2016-04-30
753446,2016-05-02
753446,2016-05-10
753446,2016-05-16
753446,2016-05-19
753446,2016-05-21
753446,2016-05-23
753446,2016-05-23
753446,2016-05-24
753446,2016-05-28
753446,2016-06-01
753446,2016-06-02
753446,2016-06-04
753446,2016-06-07
753446,2016-06-09
753446,2016-06-17
753446,2016-06-21
753446,2016-06-24
753446,2016-06-27
753446,2016-07-01
753446,2016-07-04
753446,2016-07-11
753446,2016-07-14
753446,2016-07-19
753446,2016-07-20
753446,2016-07-23
753446,2016-07-30
753446,2016-08-01
753446,2016-08-03
753446,2016-08-30
753446,2016-09-06
753446,2016-09-13
753446,2016-09-19
753446,2016-09-21
753446,2016-09-28
753446,2016-09-30
753446,2016-10-04
753446,2016-10-06
753446,2016-10-10
753446,2016-10-17
753446,2016-10-23
753446,2016-10-30
753446,2016-11-07
753446,2016-11-13
753446,2016-11-19
753446,2016-11-23
753446,2016-11-27
753446,2017-01-02
753446,2017-04-09
753446,2017-04-19
753446,2017-05-03
753446,2017-05-14
753446,2017-05-26
753446,2017-05-28
753446,2017-06-11
753446,2017-06-18
753446,2017-07-13
753446,2017-07-16
753446,2017-07-22
753446,2017-07-26
753446,2017-07-30
753446,2017-09-04
753446,2017-09-08
753446,2017-09-10
753446,2017-09-17
753446,2017-09-27
753446,2017-09-30
753446,2017-10-15
753446,2017-11-19
753446,2017-11-26
753446,2018-04-01
753446,2018-04-09
753446,2018-04-16
753446,2018-05-13
753446,2018-05-17
753446,2018-05-19
753446,2018-05-21
753446,2018-05-28
753446,2018-06-09
753446,2018-06-20
753446,2018-06-28
753446,2018-07-15
753446,2018-07-22
753446,2018-08-10
753446,2018-08-15
753446,2018-08-31
753446,2018-09-03
753446,2018-09-16
753446,2018-09-24
753446,2018-09-29
753446,2018-10-01
753446,2018-10-08
753446,2018-10-15
753446,2018-10-21
753446,2018-10-28
753446,2018-11-02
753446,2018-11-05
753446,2018-11-11
753446,2019-01-27
753446,2019-03-31
753446,2019-04-17
753446,2019-04-22
753446,2019-05-17
753446,2019-05-21
753446,2019-05-26
753446,2019-06-10
753446,2019-07-27
798957,2013-05-06
798957,2013-05-11
798957,2013-05-17
798957,2013-05-31
798957,2013-06-03
798957,2013-06-07
798957,2013-06-13
798957,2013-06-14
798957,2013-06-17
798957,2013-06-21
798957,2013-07-07
798957,2013-07-13
798957,2013-07-19
798957,2013-07-22
798957,2013-07-30
798957,2013-08-06
798957,2013-08-12
798957,2013-08-15
798957,2013-08-16
798957,2013-08-19
798957,2013-08-24
798957,2013-09-02
798957,2013-09-15
798957,2013-09-20
798957,2013-09-23
798957,2013-09-28
798957,2013-10-06
798957,2013-10-10
798957,2013-10-14
798957,2013-10-20
798957,2013-10-28
798957,2013-11-06
798957,2013-11-18
798957,2013-11-20
798957,2013-11-25
798957,2013-11-30
798957,2013-12-15
798957,2014-01-02
798957,2014-01-14
798957,2014-02-18
798957,2014-02-21
798957,2014-02-23
798957,2014-03-27
798957,2014-04-02
798957,2014-04-05
798957,2014-04-09
798957,2014-04-11
798957,2014-04-14
798957,2014-04-19
798957,2014-04-29
798957,2014-05-05
798957,2014-05-13
798957,2014-05-16
798957,2014-05-20
798957,2014-05-23
798957,2014-06-03
798957,2014-06-05
798957,2014-06-09
798957,2014-06-12
798957,2014-06-16
798957,2014-06-25
798957,2014-06-28
798957,2014-07-08
798957,2014-07-14
798957,2014-07-16
798957,2014-07-21
798957,2014-07-22
798957,2014-07-31
798957,2014-08-12
798957,2014-08-17
798957,2014-08-19
798957,2014-08-22
798957,2014-08-27
798957,2014-08-28
798957,2014-08-31
798957,2014-09-09
798957,2014-09-12
798957,2014-09-17
798957,2014-09-19
798957,2014-09-22
798957,2014-09-24
798957,2014-09-27
798957,2014-09-30
798957,2014-10-04
798957,2014-10-10
798957,2014-10-13
798957,2014-10-15
798957,2014-10-22
798957,2014-10-25
798957,2014-10-31
798957,2014-11-07
798957,2014-11-10
798957,2014-11-16
798957,2014-11-19
798957,2014-11-24
798957,2014-11-29
798957,2014-12-09
798957,2014-12-25
798957,2014-12-28
798957,2015-01-02
798957,2015-01-05
798957,2015-01-14
798957,2015-01-18
798957,2015-01-22
798957,2015-03-01
798957,2015-03-06
798957,2015-03-08
798957,2015-03-17
798957,2015-03-21
798957,2015-03-27
798957,2015-04-01
798957,2015-04-05
798957,2015-04-10
798957,2015-04-15
798957,2015-04-21
798957,2015-05-02
798957,2015-05-05
798957,2015-05-10
798957,2015-05-14
798957,2015-05-17
798957,2015-05-20
798957,2015-05-26
798957,2015-05-28
798957,2015-06-13
798957,2015-06-28
798957,2015-07-05
798957,2015-07-08
798957,2015-07-12
798957,2015-07-17
798957,2015-07-22
798957,2015-07-25
798957,2015-08-04
798957,2015-08-16
798957,2015-08-23
798957,2015-09-03
798957,2015-09-06
798957,2015-09-11
798957,2015-09-22
798957,2015-10-01
798957,2015-10-06
798957,2015-10-10
798957,2015-10-17
798957,2015-10-20
798957,2015-10-24
798957,2015-10-28
798957,2015-11-02
798957,2015-11-13
798957,2015-11-15
798957,2015-11-21
798957,2015-11-25
798957,2015-12-02
798957,2015-12-06
798957,2015-12-13
798957,2015-12-21
798957,2015-12-23
798957,2015-12-26
798957,2015-12-29
798957,2016-01-03
798957,2016-01-23
798957,2016-01-29
798957,2016-02-09
798957,2016-02-15
798957,2016-02-26
798957,2016-03-08
798957,2016-03-15
798957,2016-03-20
798957,2016-03-29
798957,2016-04-04
798957,2016-04-09
798957,2016-04-14
798957,2016-04-21
798957,2016-04-24
798957,2016-04-29
798957,2016-05-01
798957,2016-05-14
798957,2016-05-17
798957,2016-05-22
798957,2016-05-30
798957,2016-06-03
798957,2016-06-05
798957,2016-06-09
798957,2016-06-20
798957,2016-06-27
798957,2016-07-08
798957,2016-07-11
798957,2016-07-14
798957,2016-07-21
798957,2016-07-23
798957,2016-08-08
798957,2016-08-14
798957,2016-08-17
798957,2016-08-24
798957,2016-08-28
798957,2016-09-06
798957,2016-09-12
798957,2016-09-14
798957,2016-09-19
798957,2016-09-22
798957,2016-09-25
798957,2016-09-26
798957,2016-09-28
798957,2016-09-28
798957,2016-09-29
798957,2016-10-04
798957,2016-10-09
798957,2016-10-13
798957,2016-10-27
798957,2016-10-28
798957,2016-10-31
798957,2016-11-05
798957,2016-11-09
798957,2016-11-11
798957,2016-11-15
798957,2016-11-16
798957,2016-11-21
798957,2016-11-25
798957,2016-12-03
798957,2016-12-11
798957,2016-12-23
798957,2017-01-01
798957,2017-01-15
798957,2017-01-24
798957,2017-01-30
798957,2017-02-20
798957,2017-03-06
798957,2017-03-21
798957,2017-03-26
798957,2017-03-31
798957,2017-04-03
798957,2017-04-09
798957,2017-04-12
798957,2017-04-19
798957,2017-04-24
798957,2017-04-26
798957,2017-05-01
798957,2017-05-13
798957,2017-05-14
798957,2017-05-20
798957,2017-05-24
798957,2017-05-26
798957,2017-05-29
798957,2017-06-04
798957,2017-06-15
798957,2017-06-17
798957,2017-06-19
798957,2017-06-23
798957,2017-06-26
798957,2017-06-29
798957,2017-07-01
798957,2017-07-02
798957,2017-07-08
798957,2017-07-12
798957,2017-07-21
798957,2017-07-27
798957,2017-07-31
798957,2017-08-06
798957,2017-08-11
798957,2017-08-15
798957,2017-08-19
798957,2017-08-23
798957,2017-08-27
798957,2017-08-31
798957,2017-09-02
798957,2017-09-04
798957,2017-09-09
798957,2017-09-13
798957,2017-09-15
798957,2017-09-17
798957,2017-09-24
798957,2017-09-27
798957,2017-09-30
798957,2017-10-02
798957,2017-10-06
798957,2017-10-09
798957,2017-10-16
798957,2017-10-18
798957,2017-10-22
798957,2017-10-24
798957,2017-10-30
798957,2017-11-07
798957,2017-11-19
798957,2017-12-03
798957,2017-12-10
798957,2017-12-20
798957,2017-12-25
798957,2017-12-29
798957,2018-01-01
798957,2018-01-05
798957,2018-01-14
798957,2018-01-22
798957,2018-02-11
798957,2018-02-19
798957,2018-02-22
798957,2018-02-25
798957,2018-02-28
798957,2018-03-08
798957,2018-03-13
798957,2018-03-17
798957,2018-03-26
798957,2018-04-03
798957,2018-04-09
798957,2018-04-13
798957,2018-04-17
798957,2018-06-12
798957,2018-06-17
798957,2018-06-23
798957,2018-06-25
798957,2018-07-01
798957,2018-07-04
798957,2018-07-10
798957,2018-07-13
798957,2018-07-17
798957,2018-07-24
798957,2018-07-30
798957,2018-08-02
798957,2018-08-05
798957,2018-08-12
798957,2018-08-18
798957,2018-08-23
798957,2018-08-30
798957,2018-09-09
798957,2018-09-16
798957,2018-09-19
798957,2018-09-24
798957,2018-09-28
798957,2018-10-01
798957,2018-10-03
798957,2018-10-05
798957,2018-10-09
798957,2018-10-13
798957,2018-10-15
798957,2018-10-18
798957,2018-10-23
798957,2018-10-28
798957,2018-11-01
798957,2018-11-04
798957,2018-11-07
798957,2018-11-12
798957,2018-11-17
798957,2018-11-25
798957,2018-12-06
798957,2018-12-10
798957,2018-12-27
798957,2019-01-01
798957,2019-01-13
798957,2019-01-28
798957,2019-02-11
798957,2019-02-19
798957,2019-02-26
798957,2019-03-09
798957,2019-03-23
798957,2019-04-01
798957,2019-04-07
798957,2019-04-13
798957,2019-04-16
798957,2019-04-22
798957,2019-04-29
798957,2019-05-05
798957,2019-05-15
798957,2019-05-23
798957,2019-05-27
798957,2019-06-07
798957,2019-06-10
798957,2019-06-13
798957,2019-06-23
798957,2019-06-27
798957,2019-07-08
798957,2019-07-17
798957,2019-07-19
798957,2019-07-23
798957,2019-07-24
798957,2019-08-09
798957,2019-08-16
798957,2019-08-22
798957,2019-08-27
798957,2019-08-30
798957,2019-09-03
798957,2019-09-06
798957,2019-09-10
798957,2019-09-11
798957,2019-09-15
798957,2019-09-19
798957,2019-09-21
798957,2019-09-28
798957,2019-10-04
798957,2019-10-07
798957,2019-10-10
798957,2019-10-15
798957,2019-10-18
798957,2019-10-27
798957,2019-10-31
798957,2019-11-03
798957,2019-11-10
798957,2019-11-17
798957,2019-11-22
798957,2019-11-26
798957,2019-11-27
798957,2019-12-01
801680,2012-12-04
801680,2012-12-24
801680,2013-01-02
801680,2013-01-11
801680,2013-01-23
801680,2013-02-06
801680,2013-02-18
801680,2013-04-01
801680,2013-04-08
801680,2013-07-14
801680,2013-11-19
801680,2013-11-26
801680,2014-03-25
801680,2014-06-04
801680,2014-09-10
801680,2015-03-27
801680,2015-03-30
801680,2015-04-28
801680,2015-09-21
801680,2015-11-02
801680,2016-02-18
801680,2016-05-23
801680,2016-08-01
801680,2017-04-18
801680,2017-05-14
801680,2017-06-06
801680,2017-06-25
801680,2017-08-13
801680,2017-08-27
801680,2017-10-30
801680,2017-11-19
801680,2018-03-18
801680,2018-05-17
801680,2018-05-29
801680,2018-07-03
801680,2018-08-25
801680,2018-09-23
801680,2018-10-18
801680,2018-11-16
801680,2018-11-19
801680,2018-12-26
801680,2019-04-12
801680,2019-05-08
801680,2019-05-31
801680,2019-06-05
801680,2019-06-18
801680,2019-07-02
801680,2019-07-16
801680,2019-08-18
801680,2019-09-17
801680,2019-09-28
801680,2019-10-17
801680,2019-10-23
801680,2019-11-25
801722,2012-12-27
801722,2013-01-21
801722,2013-10-03
801722,2014-05-05
801722,2014-09-18
801722,2015-02-18
801722,2015-03-04
801722,2015-03-24
801722,2015-04-02
801722,2015-04-12
801722,2015-05-02
801722,2015-05-28
801722,2015-08-09
801722,2015-08-26
801722,2017-04-06
801722,2017-06-24
801722,2018-04-22
801722,2018-04-26
801722,2018-05-10
801722,2018-05-31
801722,2018-06-03
801722,2018-07-02
801722,2018-07-26
801722,2018-08-26
801722,2018-09-06
801722,2018-09-24
801722,2018-10-01
801722,2018-10-06
801722,2018-10-09
801722,2018-10-12
801722,2018-10-15
801722,2018-10-24
801722,2018-11-11
801722,2018-11-28
801722,2019-04-08
801722,2019-04-17
801722,2019-04-21
801722,2019-04-24
801722,2019-04-30
801722,2019-05-03
801722,2019-05-17
801722,2019-05-27
801722,2019-06-06
801722,2019-06-23
801722,2019-06-29
801722,2019-07-12
801722,2019-07-16
801722,2019-07-20
801722,2019-08-27
801722,2019-08-30
801722,2019-09-08
801722,2019-09-21
801722,2019-10-08
801722,2019-10-17
820073,2013-04-17
820073,2013-06-04
820073,2013-07-15
820073,2013-09-23
820073,2013-10-07
820073,2013-11-05
820073,2014-04-08
820073,2014-04-24
820073,2014-05-27
820073,2014-06-09
820073,2014-06-23
820073,2014-06-30
820073,2014-07-07
820073,2014-07-24
820073,2014-08-11
820073,2014-09-02
820073,2014-09-08
820073,2014-09-29
820073,2014-10-05
820073,2014-10-14
820073,2014-11-10
820073,2015-01-02
820073,2015-02-09
820073,2015-03-15
820073,2015-05-17
820073,2015-05-24
820073,2015-06-09
820073,2015-06-16
820073,2015-06-28
820073,2015-07-06
820073,2015-07-14
820073,2015-07-28
820073,2015-08-02
820073,2015-08-23
820073,2015-09-07
820073,2015-09-21
820073,2015-10-11
820073,2015-10-20
820073,2015-10-25
820073,2015-11-23
820073,2016-04-04
820073,2016-04-19
820073,2016-05-08
820073,2016-07-05
820073,2016-07-31
820073,2016-08-15
820073,2016-09-19
820073,2017-02-20
820073,2017-02-26
820073,2017-03-12
820073,2017-06-17
820073,2017-06-25
820073,2017-07-01
820073,2017-10-09
820073,2017-11-12
820073,2018-03-18
820073,2018-04-17
820073,2018-05-20
820073,2018-05-27
820073,2018-06-08
820073,2018-06-24
820073,2018-07-15
820073,2018-09-02
820073,2018-09-07
820073,2018-11-04
820073,2018-12-07
820073,2019-04-16
820073,2019-04-29
820073,2019-05-25
820073,2019-07-26
820073,2019-08-25
820073,2019-09-02
820073,2019-09-27
820073,2019-11-17
826706,2013-07-26
826706,2014-08-19
826706,2014-09-02
826706,2014-11-23
826706,2015-09-02
826706,2015-09-19
826706,2015-09-29
839265,2013-01-27
839265,2013-05-01
839265,2013-05-10
839265,2013-09-27
839265,2013-10-11
839265,2013-12-19
839265,2014-02-01
839265,2014-05-09
839265,2014-05-13
839265,2014-05-26
839265,2014-07-03
839265,2014-08-26
839265,2014-12-20
839265,2015-10-11
839265,2015-10-18
839265,2016-01-11
839265,2016-09-01
839265,2016-09-30
839265,2016-10-11
839265,2016-11-03
839265,2017-08-28
839265,2018-09-02
839265,2018-09-12
839265,2018-11-20
839265,2019-08-31
839265,2019-09-30
849408,2014-01-02
849408,2014-04-23
849408,2014-07-13
849408,2014-07-21
849408,2014-08-19
849408,2014-09-14
849408,2014-09-19
849408,2014-09-22
849408,2014-10-11
849408,2014-10-14
849408,2014-10-19
849408,2014-10-26
849408,2014-11-30
849408,2014-12-27
849408,2015-04-12
849408,2015-04-23
849408,2015-05-13
849408,2015-05-19
849408,2015-05-31
849408,2015-06-15
849408,2015-08-07
849408,2015-08-17
849408,2015-08-29
849408,2015-09-07
849408,2015-09-13
849408,2015-09-21
849408,2015-10-01
849408,2015-10-17
849408,2015-11-28
849408,2015-12-05
849408,2016-04-17
849408,2016-04-24
849408,2016-05-27
849408,2016-11-26
849408,2017-05-23
849408,2017-05-28
849408,2017-06-03
849408,2017-06-11
849408,2017-06-24
849408,2017-07-18
849408,2017-08-19
849408,2017-10-28
849408,2017-12-02
849408,2017-12-16
849408,2018-06-12
849408,2018-07-02
849408,2018-09-06
849408,2018-09-12
849408,2018-09-16
849408,2018-10-07
849408,2018-10-20
849408,2018-10-27
849408,2018-11-27
849408,2019-01-12
849408,2019-04-07
849408,2019-04-23
849408,2019-05-06
849408,2019-05-24
849408,2019-05-25
849408,2019-05-25
849408,2019-05-26
849408,2019-05-26
849408,2019-05-26
849408,2019-05-26
849408,2019-05-26
849408,2019-05-26
849408,2019-05-27
849408,2019-05-27
849408,2019-05-27
849408,2019-05-27
849408,2019-05-27
849408,2019-05-27
849408,2019-05-27
849408,2019-05-28
849408,2019-05-28
849408,2019-05-28
849408,2019-05-28
849408,2019-05-28
849408,2019-05-28
849408,2019-05-28
849408,2019-05-28
849408,2019-05-28
849408,2019-05-28
849408,2019-05-29
849408,2019-05-29
849408,2019-05-29
849408,2019-05-29
849408,2019-05-29
849408,2019-05-30
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-05-31
849408,2019-06-01
849408,2019-06-05
849408,2019-06-06
849408,2019-06-06
849408,2019-06-06
849408,2019-06-06
849408,2019-06-06
849408,2019-06-06
849408,2019-06-06
849408,2019-06-06
849408,2019-06-06
849408,2019-06-06
849408,2019-06-07
849408,2019-06-07
849408,2019-06-07
849408,2019-06-07
849408,2019-06-07
849408,2019-06-07
849408,2019-06-08
849408,2019-06-08
849408,2019-06-08
849408,2019-06-08
849408,2019-06-08
849408,2019-06-08
849408,2019-06-09
849408,2019-06-09
849408,2019-06-09
849408,2019-06-09
849408,2019-06-09
849408,2019-06-09
849408,2019-06-09
849408,2019-06-09
849408,2019-06-13
849408,2019-06-24
849408,2019-06-29
849408,2019-07-17
849408,2019-07-24
849408,2019-07-28
849408,2019-08-14
849408,2019-08-31
849408,2019-09-21
849408,2019-10-05
849408,2019-10-14
849408,2019-10-28
849408,2019-11-04
863788,2013-04-18
863788,2019-03-14
863788,2019-05-12
863788,2019-05-17
863788,2019-05-22
863788,2019-05-28
863788,2019-09-16
863788,2019-09-20
891661,2013-03-19
891661,2013-03-26
891661,2013-04-01
891661,2013-04-07
891661,2013-04-13
891661,2013-04-27
891661,2013-05-02
891661,2013-05-06
891661,2013-05-14
891661,2013-05-22
891661,2013-05-28
891661,2013-06-02
891661,2013-06-05
891661,2013-06-09
891661,2013-06-13
891661,2013-06-28
891661,2013-07-02
891661,2013-07-07
891661,2013-07-13
891661,2013-07-28
891661,2013-08-02
891661,2013-08-05
891661,2013-08-08
891661,2013-08-28
891661,2013-09-02
891661,2013-09-06
891661,2013-09-13
891661,2013-09-14
891661,2013-09-23
891661,2013-09-25
891661,2013-09-27
891661,2013-09-30
891661,2013-10-02
891661,2013-10-08
891661,2013-10-11
891661,2013-10-17
891661,2013-10-19
891661,2013-10-27
891661,2013-11-04
891661,2013-11-20
891661,2013-11-27
891661,2013-12-03
891661,2014-01-06
891661,2014-01-15
891661,2014-02-10
891661,2014-03-24
891661,2014-03-29
891661,2014-03-31
891661,2014-04-08
891661,2014-04-10
891661,2014-04-16
891661,2014-04-20
891661,2014-04-24
891661,2014-05-06
891661,2014-05-09
891661,2014-05-16
891661,2014-05-20
891661,2014-05-27
891661,2014-05-30
891661,2014-06-08
891661,2014-06-22
891661,2014-06-25
891661,2014-07-03
891661,2014-07-07
