id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date_of_data_download,days_since_last_review
1960407,Sunny Room in Quaker Community,10013311,Beacon Hill,42.3568,-71.06749,Private room,135,91,148,2019-11-03,2.04,2,161,2020-01-31,89 days 00:00:00.000000000
1961034,1BR in Brighton,10133129,Brighton,42.34001,-71.15543000000001,Entire home/apt,114,1,1,2016-05-21,0.02,1,0,2020-01-31,1350 days 00:00:00.000000000
1966195,*Super* downtown location w/heated infinity pool,9419684,Downtown,42.3509,-71.06321,Entire home/apt,312,29,34,2018-09-09,0.49,68,363,2020-01-31,509 days 00:00:00.000000000
2000797,"Sea view,balcony,15min by metro to center,safe st",9898255,Dorchester,42.315020000000004,-71.06115,Private room,70,91,143,2019-11-03,2.16,5,360,2020-01-31,89 days 00:00:00.000000000
2014651,One Private Bedroom in J.P.,2155838,Jamaica Plain,42.307109999999994,-71.10582,Private room,120,2,38,2019-09-02,0.52,1,365,2020-01-31,151 days 00:00:00.000000000
2021483,Spacious Updated 2 Bed Boston Condo,10197317,South Boston,42.33535,-71.04741,Entire home/apt,500,1,7,2019-04-29,0.17,1,362,2020-01-31,277 days 00:00:00.000000000
2022303,LOCATION! Modern 2BD 2 BA w/Parking,10393465,South Boston,42.34179,-71.05274,Entire home/apt,350,2,190,2019-10-28,2.65,2,0,2020-01-31,95 days 00:00:00.000000000
2108738,Back Bay Studio,10750832,Back Bay,42.35046,-71.08894000000001,Entire home/apt,150,3,34,2016-08-14,0.47,1,0,2020-01-31,1265 days 00:00:00.000000000
2114274,Sunny private room with comfy bed,2152299,Allston,42.35136,-71.12615,Private room,80,91,45,2019-03-25,0.64,1,306,2020-01-31,312 days 00:00:00.000000000
2126053,"Studio, w kitchenette, in owner's Beacon Hill home",10844648,Beacon Hill,42.35672,-71.07146999999999,Entire home/apt,165,5,102,2019-11-03,1.48,1,181,2020-01-31,89 days 00:00:00.000000000
2141306,Modern 2Bd1BA in Downtown Boston,5355690,Downtown,42.35447,-71.06011,Entire home/apt,300,2,7,2017-06-18,0.1,1,0,2020-01-31,957 days 00:00:00.000000000
2183058,Historic Boston North End Condo,11132080,North End,42.364290000000004,-71.05452,Entire home/apt,195,28,168,2019-11-17,2.41,1,269,2020-01-31,75 days 00:00:00.000000000
2187640,Beautiful apt near Boston Children's Hospital,9419684,Chinatown,42.35136,-71.06236,Entire home/apt,220,29,3,2014-10-12,0.05,68,118,2020-01-31,1937 days 00:00:00.000000000
2187766,Great location near Boston Theater District w/pool,9419684,Chinatown,42.35164,-71.06215,Entire home/apt,312,29,27,2019-05-22,0.39,68,363,2020-01-31,254 days 00:00:00.000000000
2215762,Boutique South End,5430185,South End,42.34415,-71.07273,Entire home/apt,175,30,27,2019-07-22,0.4,7,149,2020-01-31,193 days 00:00:00.000000000
2219399,Sunny Private Room & Bath in JP: Breakfast+Parking,1624549,Jamaica Plain,42.30073,-71.11431,Private room,112,2,173,2019-12-01,2.55,1,318,2020-01-31,61 days 00:00:00.000000000
2277821,Sparkling New 2BR / 2BA in Back Bay,9410008,Back Bay,42.34924,-71.08453,Entire home/apt,425,2,162,2019-10-24,2.35,18,345,2020-01-31,99 days 00:00:00.000000000
2278704,Victorian queen,11631886,Mattapan,42.28192,-71.09514,Private room,57,1,143,2019-11-05,2.09,4,0,2020-01-31,87 days 00:00:00.000000000
2292495,furnished 1 bed apartment copley #5,9653086,South End,42.34032,-71.07571999999999,Entire home/apt,175,28,69,2019-10-29,1.09,6,252,2020-01-31,94 days 00:00:00.000000000
2323787,Guest Room near Longwood & Northeastern Univ.,11869054,Roxbury,42.33041,-71.0914,Private room,95,91,23,2019-10-01,1.48,1,181,2020-01-31,122 days 00:00:00.000000000
2372987,Modern South End Pied a Terre | 1BR 1BA,814298,South End,42.33671,-71.07545999999999,Entire home/apt,164,29,86,2019-11-07,1.22,94,17,2020-01-31,85 days 00:00:00.000000000
2378421,Light-filled Private Suite on Beautiful Street,12150111,Jamaica Plain,42.311440000000005,-71.11864,Entire home/apt,135,2,129,2019-11-05,1.88,2,170,2020-01-31,87 days 00:00:00.000000000
2395326,* Brownstone Classic South End,12230539,South End,42.34643,-71.07092,Entire home/apt,119,1,393,2019-11-16,5.61,1,48,2020-01-31,76 days 00:00:00.000000000
2495047,Fully Equipped & Modern in Central Brownstone,5430185,South End,42.34189,-71.07254,Entire home/apt,140,3,27,2019-11-17,0.42,7,260,2020-01-31,75 days 00:00:00.000000000
2526773,Charming comfort 1 BR / Studio,12165186,Brighton,42.3438,-71.1563,Entire home/apt,52,60,12,2019-08-31,0.19,2,114,2020-01-31,153 days 00:00:00.000000000
2583074,Cozy room in a charming villa.,13226301,Roslindale,42.27965,-71.13606,Private room,40,2,35,2018-07-02,0.54,3,357,2020-01-31,578 days 00:00:00.000000000
2592416,Spacious family friendly home,13271600,Jamaica Plain,42.30704,-71.10337,Entire home/apt,450,3,9,2019-04-16,0.13,1,0,2020-01-31,290 days 00:00:00.000000000
2657905,Boston N. End chic best location 1 bd duplex (h2c),5578043,North End,42.36485,-71.05233,Entire home/apt,119,28,121,2019-11-03,1.79,10,246,2020-01-31,89 days 00:00:00.000000000
2658094,Beautiful Boston N End spacious & Light 2Bd  1bth,5578043,North End,42.366659999999996,-71.05193,Entire home/apt,299,28,142,2019-09-26,2.13,10,354,2020-01-31,127 days 00:00:00.000000000
2672058,"Modern loft, walk to subway",13565868,Allston,42.35322,-71.13226999999999,Private room,85,2,12,2016-09-09,0.18,1,0,2020-01-31,1239 days 00:00:00.000000000
2701124,Charlesview Suites Back Bay ,13822322,Back Bay,42.34507,-71.08601,Entire home/apt,280,3,77,2019-09-27,1.2,1,334,2020-01-31,126 days 00:00:00.000000000
2723274,Lofty Modern 2BD Apt 800 sq ft,8790904,Back Bay,42.34952,-71.07101,Entire home/apt,200,2,26,2019-10-27,0.39,1,1,2020-01-31,96 days 00:00:00.000000000
2737853,South End Chic,14008862,South End,42.34322,-71.07211,Entire home/apt,160,3,5,2015-07-06,0.07,1,0,2020-01-31,1670 days 00:00:00.000000000
2754975,Perfect Location to Explore Boston,6885890,Beacon Hill,42.35757,-71.06366,Entire home/apt,150,180,100,2019-08-21,1.51,1,155,2020-01-31,163 days 00:00:00.000000000
2794782,Green Home (Queen size bed),10273324,Dorchester,42.28284,-71.07115999999999,Private room,65,4,55,2019-04-14,0.81,2,204,2020-01-31,292 days 00:00:00.000000000
2798599,Boston's Most Historic District!,14099596,Charlestown,42.37407,-71.06016,Private room,139,28,51,2019-11-03,1.97,1,201,2020-01-31,89 days 00:00:00.000000000
2798787,A private room on Sunnyside,13372537,Jamaica Plain,42.32451,-71.10540999999999,Private room,75,1,258,2019-11-10,3.82,1,0,2020-01-31,82 days 00:00:00.000000000
2811937,Green Home (Full size bed),10273324,Dorchester,42.28439,-71.06912,Private room,65,4,71,2019-09-03,1.05,2,357,2020-01-31,150 days 00:00:00.000000000
2842124,Charming 1-bedroom in the North End,12312638,North End,42.36378,-71.05564,Entire home/apt,175,30,42,2019-10-23,0.62,1,82,2020-01-31,100 days 00:00:00.000000000
2843445,"""Tranquility"" on ""Top of the Hill""",3164508,Roslindale,42.28195,-71.14102,Private room,85,1,75,2017-12-31,1.11,2,124,2020-01-31,761 days 00:00:00.000000000
2846739,SECOND FLOOR PARLOR ROOM,85770,South End,42.34623,-71.07364,Private room,140,2,177,2019-10-31,2.59,5,0,2020-01-31,92 days 00:00:00.000000000
2881388,3BR / 2BA + Prvt Deck in Back Bay,9410008,Back Bay,42.34762,-71.08495,Entire home/apt,695,2,178,2019-11-10,2.66,18,343,2020-01-31,82 days 00:00:00.000000000
2886933,BEAUTIFUL SINGLE FAMILY VICTORIAN in Hyde Park!,13776857,Hyde Park,42.261179999999996,-71.11989,Entire home/apt,249,2,93,2019-11-30,1.38,1,9,2020-01-31,62 days 00:00:00.000000000
2892825,Luxury Sunny Hill Townhouse Unit #1,14785487,Roxbury,42.31111,-71.08654,Entire home/apt,450,28,14,2019-08-31,0.23,6,365,2020-01-31,153 days 00:00:00.000000000
2931165,Victorian Full Bed,11631886,Mattapan,42.2795,-71.09376999999999,Private room,49,1,133,2019-09-21,1.98,4,261,2020-01-31,132 days 00:00:00.000000000
2931271,3 bedrooms in Victorian home.,11631886,Mattapan,42.281000000000006,-71.0941,Private room,139,2,49,2019-10-06,0.75,4,260,2020-01-31,117 days 00:00:00.000000000
2931870,Victorian In-law,11631886,Mattapan,42.27921,-71.09527,Private room,72,2,89,2019-09-08,1.32,4,0,2020-01-31,145 days 00:00:00.000000000
2943438,Beacon St Apt by Charles River,14338198,Fenway,42.35042,-71.09295,Entire home/apt,175,60,8,2015-06-18,0.12,1,365,2020-01-31,1688 days 00:00:00.000000000
2963419,Garden Oasis #1,15123694,Jamaica Plain,42.31804,-71.11686999999999,Private room,95,4,27,2019-06-27,0.4,1,0,2020-01-31,218 days 00:00:00.000000000
3094942,Cozy room close to Downtown!,15695135,Dorchester,42.31912,-71.05745,Private room,60,91,13,2019-11-10,0.2,1,114,2020-01-31,82 days 00:00:00.000000000
3164650,2bd APT 20min from Downtown Boston,16052189,Hyde Park,42.23597,-71.13150999999999,Entire home/apt,91,91,33,2019-08-01,0.51,8,341,2020-01-31,183 days 00:00:00.000000000
3193484,Very Short Walk to the Red Line!,16186589,Dorchester,42.28819,-71.06921,Private room,65,30,7,2019-09-15,0.14,25,364,2020-01-31,138 days 00:00:00.000000000
3229255,1bd Boston apt - Convenient & quiet,16343599,Roslindale,42.28703,-71.13354,Entire home/apt,125,3,116,2019-11-11,1.78,1,119,2020-01-31,81 days 00:00:00.000000000
3294152,"Garden Suite near subway, beach",9898255,Dorchester,42.31503,-71.06214,Entire home/apt,120,91,201,2019-11-17,3.04,5,0,2020-01-31,75 days 00:00:00.000000000
3302294,Back Bay Quiet Renovated Studio Apt,1369968,Back Bay,42.352579999999996,-71.0826,Entire home/apt,175,32,252,2019-08-30,3.79,2,180,2020-01-31,154 days 00:00:00.000000000
3309941,*Prime Location* in the heart of Fenway w/WiFi,9419684,Fenway,42.3433,-71.10016,Entire home/apt,298,29,28,2018-10-09,0.44,68,119,2020-01-31,479 days 00:00:00.000000000
3343428,Brownstone Custom Bedroom Park & Garden Views by T,11228809,Roxbury,42.32953,-71.09275,Private room,95,2,230,2019-11-21,4.82,5,76,2020-01-31,71 days 00:00:00.000000000
3344322,"Eagle Sea view,15min metro ride to center,safe st!",9898255,Dorchester,42.31322,-71.0617,Private room,70,91,92,2019-10-27,1.4,5,0,2020-01-31,96 days 00:00:00.000000000
3377100,Beacon Hill Townhouse near MGH,7629859,Beacon Hill,42.35669,-71.07297,Entire home/apt,275,3,109,2019-11-03,1.65,1,283,2020-01-31,89 days 00:00:00.000000000
3414993,Gorgeous Condo w Huge Patio Back Bay Boston Common,7849580,Downtown,42.35155,-71.06815999999999,Entire home/apt,550,91,0,,,1,0,2020-01-31,
3441982,New Stylish Modern Studio,13819661,Roxbury,42.31943,-71.09432,Entire home/apt,90,2,101,2019-11-18,7.08,1,45,2020-01-31,74 days 00:00:00.000000000
3457722,Sunlit with easy access downtown!,6209951,Brighton,42.35457,-71.15949,Entire home/apt,260,2,46,2019-07-08,0.71,1,1,2020-01-31,207 days 00:00:00.000000000
3463914,4th of July Dream Spot!,17452489,Back Bay,42.35049,-71.08825999999999,Entire home/apt,248,2,27,2016-07-17,0.41,1,0,2020-01-31,1293 days 00:00:00.000000000
3493840,"Beautiful, Comfortable and Cozy",11554621,Jamaica Plain,42.305,-71.10719,Private room,98,31,5,2019-07-12,0.08,1,353,2020-01-31,203 days 00:00:00.000000000
3520353,Luxury Beacon Hill Apartment 1-BR,6508758,Beacon Hill,42.3578,-71.06304,Entire home/apt,288,2,248,2019-11-18,3.81,1,219,2020-01-31,74 days 00:00:00.000000000
3521944,"Beautiful, Quiet, and Safe!",17735272,West Roxbury,42.29714,-71.15829000000001,Entire home/apt,119,1,4,2014-09-14,0.06,1,0,2020-01-31,1965 days 00:00:00.000000000
3539510,The Roseclair | 3BR 1BA | 2nd Floor,71783,Dorchester,42.32328,-71.05986,Entire home/apt,150,32,31,2019-06-13,0.5,22,349,2020-01-31,232 days 00:00:00.000000000
3544343,Beacon Hill!! Feet Fom State House,17843002,Downtown,42.35844,-71.06153,Entire home/apt,100,1,0,,,1,0,2020-01-31,
3575220,The Artist room in beautiful villa.,13226301,Roslindale,42.28028,-71.13587,Private room,50,2,22,2019-09-01,0.34,3,229,2020-01-31,152 days 00:00:00.000000000
3591359,Spacious 2.5 bedroom apartment (free parking),9662986,Jamaica Plain,42.32567,-71.10543,Entire home/apt,120,28,69,2019-06-08,1.2,1,57,2020-01-31,237 days 00:00:00.000000000
3593290,Fab House in Hip Jamaica Plain,5988470,Jamaica Plain,42.3089,-71.11869,Entire home/apt,325,3,16,2019-09-02,0.26,1,125,2020-01-31,151 days 00:00:00.000000000
3628320,Sunny Two Bedroom Condo,2863349,Dorchester,42.29745,-71.0585,Entire home/apt,125,1,166,2019-08-11,2.57,1,0,2020-01-31,173 days 00:00:00.000000000
3656168,Parking Close 2 Downtown Renovated,18517776,Roxbury,42.31793,-71.07923000000001,Private room,38,29,6,2018-12-17,0.12,30,365,2020-01-31,410 days 00:00:00.000000000
3677662,Stylish flat near subway/Harvard/BU/BC & Food!,660123,Allston,42.35573,-71.13072,Private room,70,29,51,2019-08-28,0.78,1,311,2020-01-31,156 days 00:00:00.000000000
3693850,Earth Sanctuary of Abundant Health,18807469,Jamaica Plain,42.299820000000004,-71.11256999999999,Private room,88,6,218,2019-09-01,3.42,2,0,2020-01-31,152 days 00:00:00.000000000
3701108,sunny furnished studio close to T,17576539,Allston,42.34645,-71.1349,Entire home/apt,100,28,19,2019-08-14,0.29,1,231,2020-01-31,170 days 00:00:00.000000000
3705824,Small Rm +walk-in closet Easy to Longwood/Downtown,18517776,Roxbury,42.31755,-71.07963000000001,Private room,33,29,0,,,30,365,2020-01-31,
3727560,Charming 1BD in house,19036819,Roxbury,42.329229999999995,-71.07976,Private room,95,2,201,2019-11-25,3.09,1,355,2020-01-31,67 days 00:00:00.000000000
3749523,Grand Colonial in Historic Boston.,3842205,Charlestown,42.37191,-71.06333000000001,Entire home/apt,250,31,273,2019-10-28,4.21,1,229,2020-01-31,95 days 00:00:00.000000000
3783090,High End Apt Parking Included In Great Location,13931840,Fenway,42.34496,-71.10453000000001,Entire home/apt,179,91,177,2019-11-16,3.82,1,87,2020-01-31,76 days 00:00:00.000000000
3820516,Silk Road Room ,128280,Charlestown,42.37644,-71.06535,Private room,210,2,2,2015-09-21,0.03,3,201,2020-01-31,1593 days 00:00:00.000000000
3890373,BEACON HILL FABULOUS ONE BEDROOM,19357187,Beacon Hill,42.35764,-71.0657,Entire home/apt,225,28,235,2019-11-15,3.69,1,15,2020-01-31,77 days 00:00:00.000000000
3903324,Amazing location - walk to Fenway Park!,9419684,Fenway,42.34325,-71.10065999999999,Entire home/apt,213,29,8,2017-03-05,0.13,68,119,2020-01-31,1062 days 00:00:00.000000000
3914363,*Prime Location* in the heart of downtown Fenway,9419684,Fenway,42.34355,-71.10237,Entire home/apt,213,29,9,2018-09-30,0.14,68,118,2020-01-31,488 days 00:00:00.000000000
3930872,2 br @ Harvard Business School,56583,Allston,42.36509,-71.11964,Entire home/apt,112,7,1,2014-09-28,0.02,1,0,2020-01-31,1951 days 00:00:00.000000000
3957602,The Hedges: Sunny urban garden home with breakfast,2127414,Jamaica Plain,42.311679999999996,-71.10613000000001,Private room,85,1,124,2019-11-09,1.95,1,75,2020-01-31,83 days 00:00:00.000000000
3965313,Minutes to Boston-Near Beach 69-1,20551003,East Boston,42.386790000000005,-71.00301999999999,Private room,52,28,91,2019-11-11,2.73,1,90,2020-01-31,81 days 00:00:00.000000000
3968797,Sunny bedroom in large quiet house,4762495,Roslindale,42.291109999999996,-71.13134000000001,Private room,85,2,52,2019-08-25,0.92,3,216,2020-01-31,159 days 00:00:00.000000000
3969526,"Sensational South End- 2BR no stairs, location!",5408229,South End,42.33763,-71.07395,Entire home/apt,120,32,341,2019-12-01,5.36,1,175,2020-01-31,61 days 00:00:00.000000000
3985462,Renovated One Bedroom in Back Bay,9410008,Fenway,42.3507,-71.0907,Entire home/apt,195,2,272,2019-11-18,4.28,18,324,2020-01-31,74 days 00:00:00.000000000
3987926,Rustic Room/Free Transit/By Subway,1480518,Jamaica Plain,42.295590000000004,-71.11941999999999,Private room,50,1,220,2017-06-11,3.45,4,0,2020-01-31,964 days 00:00:00.000000000
3988018,Sports Room/Near Subway/Free Passes,1480518,Jamaica Plain,42.29553,-71.11929,Private room,50,1,234,2017-06-23,3.67,4,0,2020-01-31,952 days 00:00:00.000000000
4000384,Sunlit room with private bath,10910804,Jamaica Plain,42.31633,-71.0991,Private room,120,2,179,2019-11-10,2.8,1,0,2020-01-31,82 days 00:00:00.000000000
4025194,Queen Bed/Near Subway/Free Passes,1480518,Jamaica Plain,42.29572,-71.11941999999999,Private room,50,1,189,2017-05-22,2.97,4,0,2020-01-31,984 days 00:00:00.000000000
4040151,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Fenway,42.34517,-71.1005,Entire home/apt,298,91,18,2019-09-09,0.29,68,28,2020-01-31,144 days 00:00:00.000000000
4075898,"Downtown Crossing ARTlab, 1 Bed Apt, Boston",20857768,Downtown,42.35448,-71.06130999999999,Entire home/apt,289,9,69,2019-11-18,1.09,14,88,2020-01-31,74 days 00:00:00.000000000
4080849,Charming back bay apartment,18993068,Back Bay,42.343990000000005,-71.08232,Entire home/apt,250,2,3,2015-03-13,0.05,1,0,2020-01-31,1785 days 00:00:00.000000000
4085362,"""Room with a View""  from ""Top of the Hill""",3164508,Roslindale,42.28175,-71.14031999999999,Private room,85,1,26,2017-09-30,0.42,2,124,2020-01-31,853 days 00:00:00.000000000
4089940,"North End, 1 Bed Apt w/ office, Boston",20857768,North End,42.36596,-71.05268000000001,Entire home/apt,229,9,52,2019-08-16,0.83,14,0,2020-01-31,168 days 00:00:00.000000000
4090224,Modern 3BD private home-near BCEC,17783651,South Boston,42.33502,-71.05488000000001,Entire home/apt,265,1,508,2019-12-01,8.09,1,286,2020-01-31,61 days 00:00:00.000000000
4105704,Sunny Private Studio Aptmt,21299112,Jamaica Plain,42.30236,-71.11491,Entire home/apt,125,3,247,2019-12-01,3.94,1,322,2020-01-31,61 days 00:00:00.000000000
4118162,"Downtown Crossing ARTlab, 1 Bed Apt, Boston",20857768,Downtown,42.35631,-71.06134,Entire home/apt,279,9,46,2019-11-17,0.74,14,87,2020-01-31,75 days 00:00:00.000000000
4119345,"Comfort, charm, convenience for 2 - 8 guests",1414385,Jamaica Plain,42.31162,-71.1091,Entire home/apt,200,2,10,2018-08-13,0.17,1,103,2020-01-31,536 days 00:00:00.000000000
4135172,Lux Boston Theater Dist 1 Bedroom w/WiFi,9419684,Downtown,42.35272,-71.06371,Entire home/apt,239,29,1,2014-10-11,0.02,68,91,2020-01-31,1938 days 00:00:00.000000000
4148586,Back Bay Charmer,3588191,Back Bay,42.3533,-71.07271999999999,Entire home/apt,225,2,15,2015-10-27,0.26,1,0,2020-01-31,1557 days 00:00:00.000000000
4150640,Luxury Studio Apt in North End ,20857768,North End,42.36739,-71.0524,Entire home/apt,259,9,21,2017-05-25,0.33,14,0,2020-01-31,981 days 00:00:00.000000000
4177233,Private Room near to Red Line,21674032,Dorchester,42.31825,-71.05789,Private room,99,2,125,2019-11-11,1.98,2,78,2020-01-31,81 days 00:00:00.000000000
4223387,Convenient green Victorian,5689782,Jamaica Plain,42.31739,-71.10003,Private room,75,1,65,2019-09-01,1.03,2,89,2020-01-31,152 days 00:00:00.000000000
4233242,Quiet Artist's Retreat,197327,Jamaica Plain,42.313,-71.10931,Private room,98,2,38,2019-10-13,0.6,2,341,2020-01-31,110 days 00:00:00.000000000
4257929,Two Bedroom Apartment in Kenmore Sq,21926328,Fenway,42.34962,-71.09322,Entire home/apt,250,1,0,,,1,0,2020-01-31,
4262255,Beautiful and sunny condo,21873698,Jamaica Plain,42.303979999999996,-71.10449,Private room,80,2,141,2019-11-24,2.26,1,2,2020-01-31,68 days 00:00:00.000000000
4263736,Brownstone Master Bath Suite Park Garden View by T,11228809,Roxbury,42.32943,-71.09308,Private room,91,2,306,2019-11-22,4.88,5,0,2020-01-31,70 days 00:00:00.000000000
4278067,Studio apart Tremont St South End #2,9653086,South End,42.34067,-71.0769,Entire home/apt,175,28,66,2019-11-09,1.05,6,346,2020-01-31,83 days 00:00:00.000000000
4287989,One bedroom Condo with two decks!,22235659,South Boston,42.331790000000005,-71.03819,Entire home/apt,175,1,7,2015-10-29,0.13,1,0,2020-01-31,1555 days 00:00:00.000000000
4291607,Great location!,16922109,Brighton,42.33678,-71.15236999999999,Entire home/apt,90,1,4,2015-08-03,0.07,1,0,2020-01-31,1642 days 00:00:00.000000000
4294557,Gorgeous and Spacious 2Bed in Historic South End,22288672,South End,42.33814,-71.07563,Entire home/apt,280,3,8,2018-08-30,0.15,1,0,2020-01-31,519 days 00:00:00.000000000
